Xco2,Latitude,Longitude,quality_flag,DateTime,Year,Month,Day
403.7947,17.405457,81.07703,0,1/1/2018 8:01,2018,1,1
405.1642,17.490255,81.06642,0,1/1/2018 8:01,2018,1,1
405.8722,17.55911,81.067314,0,1/1/2018 8:01,2018,1,1
404.79016,17.727577,81.00354,0,1/1/2018 8:01,2018,1,1
404.78757,17.827942,80.98036,0,1/1/2018 8:01,2018,1,1
404.51398,17.92062,80.963684,0,1/1/2018 8:01,2018,1,1
405.68503,18.021263,80.94063,0,1/1/2018 8:01,2018,1,1
404.75507,18.121986,80.91727,0,1/1/2018 8:01,2018,1,1
405.33386,18.242933,80.88976,0,1/1/2018 8:01,2018,1,1
404.63705,18.339745,80.88066,0,1/1/2018 8:01,2018,1,1
405.96152,18.472363,80.85428,0,1/1/2018 8:01,2018,1,1
405.29828,18.573172,80.83137,0,1/1/2018 8:01,2018,1,1
405.9568,18.665926,80.81425,0,1/1/2018 8:01,2018,1,1
405.6844,18.84164,80.742935,0,1/1/2018 8:01,2018,1,1
404.69763,18.934586,80.726326,0,1/1/2018 8:01,2018,1,1
405.1516,19.027525,80.70957,0,1/1/2018 8:01,2018,1,1
405.31888,19.128101,80.68642,0,1/1/2018 8:01,2018,1,1
405.60245,19.221058,80.66991,0,1/1/2018 8:01,2018,1,1
404.99347,19.321629,80.64686,0,1/1/2018 8:01,2018,1,1
406.4266,19.406384,80.636086,0,1/1/2018 8:02,2018,1,1
405.4026,19.50696,80.612686,0,1/1/2018 8:02,2018,1,1
404.88074,19.607609,80.58974,0,1/1/2018 8:02,2018,1,1
405.56863,19.708284,80.56684,0,1/1/2018 8:02,2018,1,1
404.5051,19.808847,80.543365,0,1/1/2018 8:02,2018,1,1
405.98044,19.901558,80.52638,0,1/1/2018 8:02,2018,1,1
405.3299,20.002026,80.50302,0,1/1/2018 8:02,2018,1,1
404.54184,20.102354,80.47967,0,1/1/2018 8:02,2018,1,1
405.1112,20.202745,80.456375,0,1/1/2018 8:02,2018,1,1
403.78964,20.303215,80.43312,0,1/1/2018 8:02,2018,1,1
404.94864,20.403917,80.4096,0,1/1/2018 8:02,2018,1,1
405.46484,20.50422,80.38572,0,1/1/2018 8:02,2018,1,1
406.0884,20.60484,80.36251,0,1/1/2018 8:02,2018,1,1
403.99313,20.771772,80.29521,0,1/1/2018 8:02,2018,1,1
405.49545,20.869467,80.28728,0,1/1/2018 8:02,2018,1,1
404.80542,20.954721,80.276596,0,1/1/2018 8:02,2018,1,1
405.24252,21.059673,80.26108,0,1/1/2018 8:02,2018,1,1
405.9361,21.211308,80.207275,0,1/1/2018 8:02,2018,1,1
405.82837,21.37711,80.177574,0,1/1/2018 8:02,2018,1,1
405.43137,21.939932,80.04488,0,1/1/2018 8:02,2018,1,1
405.335,22.14858,79.99051,0,1/1/2018 8:02,2018,1,1
404.8408,22.354832,79.95126,0,1/1/2018 8:02,2018,1,1
405.19208,30.018442,78.01876,0,1/1/2018 8:04,2018,1,1
406.41687,39.353756,75.36157,0,1/1/2018 8:07,2018,1,1
404.92264,39.446575,75.36266,0,1/1/2018 8:07,2018,1,1
404.0312,39.706036,75.28134,0,1/1/2018 8:07,2018,1,1
403.0672,43.196095,74.13069,0,1/1/2018 8:08,2018,1,1
406.02493,43.348022,74.06197,0,1/1/2018 8:08,2018,1,1
405.95126,43.460777,74.05502,0,1/1/2018 8:08,2018,1,1
407.3789,43.67904,73.92996,0,1/1/2018 8:08,2018,1,1
407.08304,43.897446,73.85385,0,1/1/2018 8:08,2018,1,1
407.0412,44.03104,73.86611,0,1/1/2018 8:08,2018,1,1
406.7597,44.361958,73.73272,0,1/1/2018 8:08,2018,1,1
407.95633,44.59234,73.60756,0,1/1/2018 8:08,2018,1,1
408.14035,44.73202,73.58419,0,1/1/2018 8:09,2018,1,1
407.79404,44.857773,73.556145,0,1/1/2018 8:09,2018,1,1
406.9737,44.990097,73.51704,0,1/1/2018 8:09,2018,1,1
407.90057,45.18842,73.44546,0,1/1/2018 8:09,2018,1,1
408.504,45.875996,73.17664,0,1/1/2018 8:09,2018,1,1
401.65482,-55.459106,72.28694,0,1/1/2018 9:19,2018,1,1
402.3236,-55.312496,72.254684,0,1/1/2018 9:19,2018,1,1
401.927,-55.147926,72.21592,0,1/1/2018 9:19,2018,1,1
402.19235,-54.91319,72.12314,0,1/1/2018 9:19,2018,1,1
402.82648,-51.77495,70.93197,0,1/1/2018 9:20,2018,1,1
404.17657,-43.36135,68.332466,0,1/1/2018 9:23,2018,1,1
403.37698,-43.27096,68.21862,0,1/1/2018 9:23,2018,1,1
403.22964,-39.57559,67.28858,0,1/1/2018 9:24,2018,1,1
403.16382,-38.56636,66.94019,0,1/1/2018 9:24,2018,1,1
404.34525,-38.368057,66.97997,0,1/1/2018 9:24,2018,1,1
404.1665,-38.118073,66.83808,0,1/1/2018 9:24,2018,1,1
404.27274,-37.700417,66.75832,0,1/1/2018 9:24,2018,1,1
404.18237,-37.365986,66.669815,0,1/1/2018 9:24,2018,1,1
404.71368,-37.289722,66.60498,0,1/1/2018 9:24,2018,1,1
403.92938,-37.16574,66.55794,0,1/1/2018 9:25,2018,1,1
404.3789,-36.694267,66.51106,0,1/1/2018 9:25,2018,1,1
403.94153,-36.629585,66.42099,0,1/1/2018 9:25,2018,1,1
404.42715,-36.489594,66.457275,0,1/1/2018 9:25,2018,1,1
404.15277,-36.396812,66.43282,0,1/1/2018 9:25,2018,1,1
404.27576,-36.315975,66.38302,0,1/1/2018 9:25,2018,1,1
404.0935,-36.234943,66.33331,0,1/1/2018 9:25,2018,1,1
404.31924,-36.14247,66.30931,0,1/1/2018 9:25,2018,1,1
404.065,-36.05001,66.28541,0,1/1/2018 9:25,2018,1,1
403.5868,-35.957516,66.26219,0,1/1/2018 9:25,2018,1,1
402.78064,-32.501556,65.413025,0,1/1/2018 9:26,2018,1,1
403.74838,-31.375757,65.12601,0,1/1/2018 9:26,2018,1,1
403.59436,-30.84506,65.04574,0,1/1/2018 9:26,2018,1,1
403.2604,-30.517567,64.95495,0,1/1/2018 9:26,2018,1,1
404.44016,-30.085203,64.88563,0,1/1/2018 9:27,2018,1,1
404.2266,-29.982058,64.79159,0,1/1/2018 9:27,2018,1,1
404.18274,-29.888895,64.769485,0,1/1/2018 9:27,2018,1,1
404.93256,-29.70635,64.74924,0,1/1/2018 9:27,2018,1,1
404.58667,-29.552475,64.746284,0,1/1/2018 9:27,2018,1,1
404.18793,-29.479507,64.6715,0,1/1/2018 9:27,2018,1,1
404.32925,-29.321005,64.702194,0,1/1/2018 9:27,2018,1,1
404.91855,-29.142466,64.64886,0,1/1/2018 9:27,2018,1,1
403.83633,-28.976624,64.55322,0,1/1/2018 9:27,2018,1,1
404.32672,-28.21464,64.37302,0,1/1/2018 9:27,2018,1,1
404.7302,-28.018017,64.31582,0,1/1/2018 9:27,2018,1,1
404.09793,-27.805082,64.2768,0,1/1/2018 9:27,2018,1,1
402.9495,-27.6746,64.24632,0,1/1/2018 9:27,2018,1,1
403.8224,-27.365503,64.16318,0,1/1/2018 9:27,2018,1,1
405.2792,-24.6831,63.546505,0,1/1/2018 9:28,2018,1,1
404.04724,-24.040382,63.427063,0,1/1/2018 9:28,2018,1,1
404.21167,-23.965391,63.39213,0,1/1/2018 9:28,2018,1,1
404.60245,-23.741669,63.34071,0,1/1/2018 9:29,2018,1,1
404.36896,-23.620377,63.304417,0,1/1/2018 9:29,2018,1,1
404.98175,-23.415432,63.309204,0,1/1/2018 9:29,2018,1,1
404.19006,-23.359335,63.24519,0,1/1/2018 9:29,2018,1,1
404.1339,-23.181988,63.263973,0,1/1/2018 9:29,2018,1,1
404.28964,-23.069845,63.237984,0,1/1/2018 9:29,2018,1,1
404.4595,-23.014433,63.192356,0,1/1/2018 9:29,2018,1,1
404.40375,-22.874037,63.184566,0,1/1/2018 9:29,2018,1,1
403.87097,-22.780659,63.16307,0,1/1/2018 9:29,2018,1,1
404.053,-22.669119,63.10473,0,1/1/2018 9:29,2018,1,1
404.90146,-5.5917835,59.31771,0,1/1/2018 9:34,2018,1,1
405.6621,-5.391392,59.275196,0,1/1/2018 9:34,2018,1,1
405.1817,-5.3331666,59.259106,0,1/1/2018 9:34,2018,1,1
405.66202,-5.028914,59.19395,0,1/1/2018 9:34,2018,1,1
405.40265,-4.935758,59.17295,0,1/1/2018 9:34,2018,1,1
405.4995,-4.842456,59.152355,0,1/1/2018 9:34,2018,1,1
405.8825,-4.74908,59.131542,0,1/1/2018 9:34,2018,1,1
404.38016,-4.6771274,59.11459,0,1/1/2018 9:34,2018,1,1
405.10446,-4.453103,59.06452,0,1/1/2018 9:34,2018,1,1
405.4288,-4.341062,59.03996,0,1/1/2018 9:34,2018,1,1
404.40656,-4.1837983,59.005184,0,1/1/2018 9:34,2018,1,1
405.20612,-3.831475,58.92701,0,1/1/2018 9:34,2018,1,1
405.4733,-3.7840755,58.914963,0,1/1/2018 9:34,2018,1,1
404.7142,-3.4585588,58.843105,0,1/1/2018 9:35,2018,1,1
405.1216,-3.043823,58.74999,0,1/1/2018 9:35,2018,1,1
405.13556,-2.9719357,58.73402,0,1/1/2018 9:35,2018,1,1
404.50305,-2.7794888,58.690887,0,1/1/2018 9:35,2018,1,1
405.3027,-2.697185,58.672527,0,1/1/2018 9:35,2018,1,1
405.34943,-2.6044312,58.651352,0,1/1/2018 9:35,2018,1,1
406.1314,-2.2742467,58.576,0,1/1/2018 9:35,2018,1,1
405.30444,-2.1943312,58.55939,0,1/1/2018 9:35,2018,1,1
405.70917,-2.0588508,58.528618,0,1/1/2018 9:35,2018,1,1
405.1497,-0.03357974,58.070137,0,1/1/2018 9:36,2018,1,1
405.4858,0.28623113,57.995007,0,1/1/2018 9:36,2018,1,1
405.40686,0.3869173,57.97355,0,1/1/2018 9:36,2018,1,1
405.9668,0.57813615,57.933704,0,1/1/2018 9:36,2018,1,1
405.1286,0.6895134,57.908306,0,1/1/2018 9:36,2018,1,1
405.66095,0.7900714,57.885925,0,1/1/2018 9:36,2018,1,1
405.37253,1.0029068,57.838215,0,1/1/2018 9:36,2018,1,1
405.35394,1.2214894,57.784683,0,1/1/2018 9:36,2018,1,1
404.66327,1.5048282,57.713947,0,1/1/2018 9:36,2018,1,1
405.93658,1.7699282,57.662067,0,1/1/2018 9:36,2018,1,1
405.48386,2.0108762,57.606354,0,1/1/2018 9:36,2018,1,1
404.32516,2.1930795,57.566822,0,1/1/2018 9:36,2018,1,1
405.1333,2.3550336,57.52599,0,1/1/2018 9:36,2018,1,1
405.44064,2.4262877,57.512093,0,1/1/2018 9:36,2018,1,1
405.09964,2.50811,57.49434,0,1/1/2018 9:36,2018,1,1
404.8065,2.6810293,57.448563,0,1/1/2018 9:36,2018,1,1
405.94495,4.539204,57.017967,0,1/1/2018 9:37,2018,1,1
405.88623,4.660745,56.987377,0,1/1/2018 9:37,2018,1,1
405.6066,4.7533855,56.96535,0,1/1/2018 9:37,2018,1,1
406.16315,4.8461156,56.94365,0,1/1/2018 9:37,2018,1,1
405.92062,4.9389358,56.921787,0,1/1/2018 9:37,2018,1,1
406.2064,5.0318284,56.899857,0,1/1/2018 9:37,2018,1,1
405.96127,5.0714064,56.900375,0,1/1/2018 9:37,2018,1,1
406.40433,5.421516,56.80885,0,1/1/2018 9:37,2018,1,1
406.03693,6.5068235,56.548965,0,1/1/2018 9:38,2018,1,1
405.55075,6.6840563,56.52177,0,1/1/2018 9:38,2018,1,1
405.93466,7.2264953,56.3835,0,1/1/2018 9:38,2018,1,1
404.94043,7.297807,56.37104,0,1/1/2018 9:38,2018,1,1
406.2929,7.3796005,56.35385,0,1/1/2018 9:38,2018,1,1
405.6575,7.4612703,56.337105,0,1/1/2018 9:38,2018,1,1
406.1644,7.553854,56.315163,0,1/1/2018 9:38,2018,1,1
406.4013,7.646462,56.292904,0,1/1/2018 9:38,2018,1,1
405.79898,7.7390547,56.27046,0,1/1/2018 9:38,2018,1,1
405.72116,7.8316145,56.248295,0,1/1/2018 9:38,2018,1,1
406.2503,7.9239235,56.226295,0,1/1/2018 9:38,2018,1,1
405.74323,8.01625,56.20408,0,1/1/2018 9:38,2018,1,1
405.92313,8.348953,56.10474,0,1/1/2018 9:38,2018,1,1
406.69046,8.722448,56.029568,0,1/1/2018 9:38,2018,1,1
406.58228,8.977833,55.972874,0,1/1/2018 9:38,2018,1,1
406.12744,9.152609,55.913563,0,1/1/2018 9:38,2018,1,1
405.03244,9.228593,55.909298,0,1/1/2018 9:38,2018,1,1
406.1548,9.426946,55.853683,0,1/1/2018 9:38,2018,1,1
406.06387,9.519557,55.831,0,1/1/2018 9:38,2018,1,1
406.74405,9.612209,55.80791,0,1/1/2018 9:38,2018,1,1
405.8752,9.704356,55.785088,0,1/1/2018 9:38,2018,1,1
406.28314,9.796273,55.762512,0,1/1/2018 9:39,2018,1,1
405.95084,9.867228,55.751564,0,1/1/2018 9:39,2018,1,1
406.29013,10.038549,55.69721,0,1/1/2018 9:39,2018,1,1
406.1566,10.088855,55.69755,0,1/1/2018 9:39,2018,1,1
406.11432,10.18145,55.675476,0,1/1/2018 9:39,2018,1,1
405.9077,10.41917,55.601788,0,1/1/2018 9:39,2018,1,1
406.10464,10.4983425,55.591545,0,1/1/2018 9:39,2018,1,1
405.6251,10.59055,55.56873,0,1/1/2018 9:39,2018,1,1
406.05978,10.682586,55.54591,0,1/1/2018 9:39,2018,1,1
406.46442,10.774656,55.52352,0,1/1/2018 9:39,2018,1,1
406.2804,10.866883,55.500717,0,1/1/2018 9:39,2018,1,1
406.37808,10.94875,55.483753,0,1/1/2018 9:39,2018,1,1
406.17725,11.030316,55.46681,0,1/1/2018 9:39,2018,1,1
406.40924,11.122385,55.444057,0,1/1/2018 9:39,2018,1,1
406.06927,11.214261,55.42141,0,1/1/2018 9:39,2018,1,1
405.8956,11.305902,55.398296,0,1/1/2018 9:39,2018,1,1
406.2083,11.397773,55.37552,0,1/1/2018 9:39,2018,1,1
406.48758,11.489912,55.352642,0,1/1/2018 9:39,2018,1,1
406.2057,11.571478,55.335148,0,1/1/2018 9:39,2018,1,1
406.2851,11.663689,55.31206,0,1/1/2018 9:39,2018,1,1
406.10052,11.755782,55.289078,0,1/1/2018 9:39,2018,1,1
406.27847,11.847752,55.26651,0,1/1/2018 9:39,2018,1,1
406.4506,11.939717,55.24366,0,1/1/2018 9:39,2018,1,1
406.4123,12.031772,55.220695,0,1/1/2018 9:39,2018,1,1
406.16217,12.124,55.19771,0,1/1/2018 9:39,2018,1,1
406.07828,12.216293,55.174446,0,1/1/2018 9:39,2018,1,1
406.22174,12.308574,55.151745,0,1/1/2018 9:39,2018,1,1
406.60046,12.390038,55.134808,0,1/1/2018 9:39,2018,1,1
406.5973,12.482275,55.111908,0,1/1/2018 9:39,2018,1,1
406.3593,12.574516,55.08891,0,1/1/2018 9:39,2018,1,1
406.2331,12.666447,55.065823,0,1/1/2018 9:39,2018,1,1
405.93176,12.758001,55.042355,0,1/1/2018 9:39,2018,1,1
406.34256,12.84911,55.01857,0,1/1/2018 9:39,2018,1,1
406.24655,12.941182,54.995426,0,1/1/2018 9:39,2018,1,1
406.44315,13.033952,54.972733,0,1/1/2018 9:40,2018,1,1
406.17252,13.126349,54.950043,0,1/1/2018 9:40,2018,1,1
406.1951,13.218353,54.927006,0,1/1/2018 9:40,2018,1,1
406.36993,13.39293,54.861652,0,1/1/2018 9:40,2018,1,1
406.57733,13.484098,54.83788,0,1/1/2018 9:40,2018,1,1
406.61765,13.575171,54.813744,0,1/1/2018 9:40,2018,1,1
406.26407,13.666707,54.790283,0,1/1/2018 9:40,2018,1,1
406.3179,13.758887,54.767338,0,1/1/2018 9:40,2018,1,1
406.3782,13.851431,54.744865,0,1/1/2018 9:40,2018,1,1
406.34207,13.943833,54.721874,0,1/1/2018 9:40,2018,1,1
406.19492,14.035725,54.69808,0,1/1/2018 9:40,2018,1,1
406.27838,14.127467,54.67436,0,1/1/2018 9:40,2018,1,1
406.10162,14.219247,54.65059,0,1/1/2018 9:40,2018,1,1
406.1612,14.3109665,54.62698,0,1/1/2018 9:40,2018,1,1
406.3486,14.402996,54.603672,0,1/1/2018 9:40,2018,1,1
406.38525,14.495255,54.580326,0,1/1/2018 9:40,2018,1,1
405.97284,14.5873995,54.557045,0,1/1/2018 9:40,2018,1,1
406.58157,14.679505,54.533737,0,1/1/2018 9:40,2018,1,1
406.28027,14.87062,54.48808,0,1/1/2018 9:40,2018,1,1
406.57834,15.100713,54.423374,0,1/1/2018 9:40,2018,1,1
406.76605,15.189173,54.408012,0,1/1/2018 9:40,2018,1,1
406.28003,15.332289,54.378086,0,1/1/2018 9:40,2018,1,1
406.52203,15.647547,54.28867,0,1/1/2018 9:40,2018,1,1
406.4921,15.768516,54.252934,0,1/1/2018 9:40,2018,1,1
406.20248,15.8599415,54.22906,0,1/1/2018 9:40,2018,1,1
406.3265,15.969493,54.20019,0,1/1/2018 9:40,2018,1,1
407.7765,16.083323,54.18236,0,1/1/2018 9:40,2018,1,1
405.99448,16.284786,54.129738,0,1/1/2018 9:40,2018,1,1
405.9861,16.533741,54.060425,0,1/1/2018 9:41,2018,1,1
406.38126,16.720297,54.002926,0,1/1/2018 9:41,2018,1,1
406.74243,16.779171,53.999954,0,1/1/2018 9:41,2018,1,1
407.98587,16.943016,53.935505,0,1/1/2018 9:41,2018,1,1
406.93045,17.069267,53.922424,0,1/1/2018 9:41,2018,1,1
406.07343,17.200548,53.879196,0,1/1/2018 9:41,2018,1,1
406.52313,17.281311,53.862114,0,1/1/2018 9:41,2018,1,1
405.88556,17.36122,53.844666,0,1/1/2018 9:41,2018,1,1
405.82132,17.418879,53.84089,0,1/1/2018 9:41,2018,1,1
405.6748,17.57963,53.78553,0,1/1/2018 9:41,2018,1,1
406.34058,17.786327,53.71195,0,1/1/2018 9:41,2018,1,1
405.47852,17.849411,53.721092,0,1/1/2018 9:41,2018,1,1
405.384,18.064795,53.650158,0,1/1/2018 9:41,2018,1,1
405.9746,23.857647,52.028034,0,1/1/2018 9:43,2018,1,1
409.1888,25.259987,51.603893,0,1/1/2018 9:43,2018,1,1
408.92084,25.729607,51.46094,0,1/1/2018 9:43,2018,1,1
408.00818,25.937819,51.374813,0,1/1/2018 9:43,2018,1,1
409.5691,26.047321,51.35887,0,1/1/2018 9:43,2018,1,1
406.44058,26.784111,51.111862,0,1/1/2018 9:44,2018,1,1
406.67288,26.87392,51.08393,0,1/1/2018 9:44,2018,1,1
407.18225,26.95251,51.06552,0,1/1/2018 9:44,2018,1,1
407.70023,27.031118,51.04737,0,1/1/2018 9:44,2018,1,1
408.49075,27.162004,50.994286,0,1/1/2018 9:44,2018,1,1
407.49506,27.211756,51.007645,0,1/1/2018 9:44,2018,1,1
408.08185,27.344162,50.955296,0,1/1/2018 9:44,2018,1,1
407.15976,27.421774,50.952404,0,1/1/2018 9:44,2018,1,1
407.6089,27.553827,50.899864,0,1/1/2018 9:44,2018,1,1
406.98105,27.643745,50.871437,0,1/1/2018 9:44,2018,1,1
407.30426,27.72146,50.851925,0,1/1/2018 9:44,2018,1,1
406.52667,27.79868,50.83246,0,1/1/2018 9:44,2018,1,1
406.81296,27.942225,50.769733,0,1/1/2018 9:44,2018,1,1
406.8182,28.031204,50.74139,0,1/1/2018 9:44,2018,1,1
407.2932,28.370876,50.631798,0,1/1/2018 9:44,2018,1,1
406.7293,28.634882,50.55905,0,1/1/2018 9:44,2018,1,1
406.50146,28.765478,50.521637,0,1/1/2018 9:44,2018,1,1
406.58365,28.964014,50.42272,0,1/1/2018 9:44,2018,1,1
405.91916,29.005114,50.432716,0,1/1/2018 9:44,2018,1,1
405.62875,29.161179,50.35794,0,1/1/2018 9:44,2018,1,1
406.8001,29.298561,50.306515,0,1/1/2018 9:44,2018,1,1
406.6026,29.429588,50.269577,0,1/1/2018 9:44,2018,1,1
406.92517,29.44541,50.299656,0,1/1/2018 9:45,2018,1,1
406.93326,29.626034,50.204735,0,1/1/2018 9:45,2018,1,1
406.613,29.690987,50.19521,0,1/1/2018 9:45,2018,1,1
407.16876,29.786491,50.170273,0,1/1/2018 9:45,2018,1,1
406.8402,29.948483,50.09822,0,1/1/2018 9:45,2018,1,1
407.3326,30.007177,50.103153,0,1/1/2018 9:45,2018,1,1
406.59555,31.681091,49.530094,0,1/1/2018 9:45,2018,1,1
406.6253,-2.6295464,35.987984,0,1/1/2018 11:13,2018,1,1
406.04663,-1.1092007,35.664185,0,1/1/2018 11:14,2018,1,1
406.61804,1.2971098,35.14777,0,1/1/2018 11:14,2018,1,1
409.49744,2.7770805,34.83037,0,1/1/2018 11:15,2018,1,1
406.93088,3.0661669,34.779358,0,1/1/2018 11:15,2018,1,1
407.55728,3.2160728,34.745632,0,1/1/2018 11:15,2018,1,1
408.18726,3.3480742,34.71918,0,1/1/2018 11:15,2018,1,1
408.08157,3.6237748,34.64906,0,1/1/2018 11:15,2018,1,1
408.03217,3.7268562,34.631214,0,1/1/2018 11:15,2018,1,1
408.58334,3.9844513,34.58543,0,1/1/2018 11:15,2018,1,1
409.12784,4.210873,34.52784,0,1/1/2018 11:15,2018,1,1
409.55038,4.5733438,34.449474,0,1/1/2018 11:15,2018,1,1
408.011,4.835538,34.394337,0,1/1/2018 11:15,2018,1,1
408.28674,4.891753,34.39262,0,1/1/2018 11:15,2018,1,1
408.1905,5.039529,34.355125,0,1/1/2018 11:15,2018,1,1
409.75818,5.211843,34.320023,0,1/1/2018 11:15,2018,1,1
410.02283,11.352902,32.982544,0,1/1/2018 11:17,2018,1,1
407.74493,11.544046,32.960094,0,1/1/2018 11:17,2018,1,1
410.04544,11.926298,32.87646,0,1/1/2018 11:17,2018,1,1
408.77673,12.520203,32.74268,0,1/1/2018 11:17,2018,1,1
407.58658,12.83521,32.676987,0,1/1/2018 11:17,2018,1,1
409.13354,13.487379,32.512527,0,1/1/2018 11:18,2018,1,1
406.86298,14.051051,32.38735,0,1/1/2018 11:18,2018,1,1
408.2934,14.563417,32.268814,0,1/1/2018 11:18,2018,1,1
406.04877,18.745173,31.336702,0,1/1/2018 11:19,2018,1,1
405.5442,18.854118,31.329187,0,1/1/2018 11:19,2018,1,1
406.607,19.014242,31.270699,0,1/1/2018 11:19,2018,1,1
406.326,19.114601,31.247614,0,1/1/2018 11:19,2018,1,1
406.76135,19.207436,31.23101,0,1/1/2018 11:19,2018,1,1
406.6445,19.300348,31.213224,0,1/1/2018 11:19,2018,1,1
406.70618,19.400974,31.189157,0,1/1/2018 11:19,2018,1,1
406.16147,19.502008,31.16566,0,1/1/2018 11:19,2018,1,1
406.51038,19.594868,31.148233,0,1/1/2018 11:19,2018,1,1
406.30417,19.738813,31.100842,0,1/1/2018 11:19,2018,1,1
406.1799,19.839369,31.077465,0,1/1/2018 11:19,2018,1,1
406.07077,19.94037,31.054718,0,1/1/2018 11:19,2018,1,1
406.04068,20.01803,31.050777,0,1/1/2018 11:19,2018,1,1
406.63184,20.111235,31.034224,0,1/1/2018 11:19,2018,1,1
406.86386,20.270424,30.974592,0,1/1/2018 11:20,2018,1,1
406.70563,20.346935,30.970325,0,1/1/2018 11:20,2018,1,1
407.1443,20.538176,30.906502,0,1/1/2018 11:20,2018,1,1
406.6671,20.612804,30.918201,0,1/1/2018 11:20,2018,1,1
406.50012,20.713985,30.895222,0,1/1/2018 11:20,2018,1,1
406.56445,20.878298,30.842976,0,1/1/2018 11:20,2018,1,1
406.56235,21.003824,30.823162,0,1/1/2018 11:20,2018,1,1
407.23282,21.155262,30.768324,0,1/1/2018 11:20,2018,1,1
405.78247,21.244669,30.765394,0,1/1/2018 11:20,2018,1,1
405.7914,22.812147,30.394228,0,1/1/2018 11:20,2018,1,1
405.89838,23.229155,30.284203,0,1/1/2018 11:20,2018,1,1
406.53162,23.512577,30.20142,0,1/1/2018 11:20,2018,1,1
406.245,23.618631,30.186516,0,1/1/2018 11:20,2018,1,1
405.88293,23.776686,30.163597,0,1/1/2018 11:20,2018,1,1
405.8364,23.882069,30.147789,0,1/1/2018 11:21,2018,1,1
406.26807,24.270876,30.04939,0,1/1/2018 11:21,2018,1,1
406.269,24.753696,29.93205,0,1/1/2018 11:21,2018,1,1
406.8549,24.904161,29.874641,0,1/1/2018 11:21,2018,1,1
406.4679,24.981995,29.87128,0,1/1/2018 11:21,2018,1,1
405.89606,25.06739,29.86032,0,1/1/2018 11:21,2018,1,1
406.51666,25.195608,29.823977,0,1/1/2018 11:21,2018,1,1
407.107,25.295984,29.799421,0,1/1/2018 11:21,2018,1,1
406.55942,26.997337,29.3672,0,1/1/2018 11:21,2018,1,1
407.23807,27.90146,29.121552,0,1/1/2018 11:22,2018,1,1
408.59134,28.690231,28.913744,0,1/1/2018 11:22,2018,1,1
407.93057,29.03156,28.826267,0,1/1/2018 11:22,2018,1,1
407.40567,29.123207,28.82659,0,1/1/2018 11:22,2018,1,1
405.6374,29.391459,28.751406,0,1/1/2018 11:22,2018,1,1
406.95087,29.626043,28.677948,0,1/1/2018 11:22,2018,1,1
407.7379,29.704653,28.675447,0,1/1/2018 11:22,2018,1,1
411.04764,38.271687,26.286959,0,1/1/2018 11:25,2018,1,1
406.4914,39.189358,26.006756,0,1/1/2018 11:25,2018,1,1
407.7886,40.936302,25.43835,0,1/1/2018 11:25,2018,1,1
407.97626,41.02899,25.415953,0,1/1/2018 11:25,2018,1,1
408.17697,41.16162,25.357288,0,1/1/2018 11:25,2018,1,1
405.0652,41.354336,25.302322,0,1/1/2018 11:25,2018,1,1
405.05084,41.506805,25.23655,0,1/1/2018 11:25,2018,1,1
406.1696,41.619686,25.20732,0,1/1/2018 11:25,2018,1,1
407.73785,41.811825,25.128235,0,1/1/2018 11:25,2018,1,1
406.8817,41.931423,25.112604,0,1/1/2018 11:26,2018,1,1
407.4162,42.0572,25.062668,0,1/1/2018 11:26,2018,1,1
407.93076,42.156933,25.029379,0,1/1/2018 11:26,2018,1,1
407.03656,42.256664,24.995773,0,1/1/2018 11:26,2018,1,1
406.833,42.388977,24.934416,0,1/1/2018 11:26,2018,1,1
404.89972,42.495304,24.915455,0,1/1/2018 11:26,2018,1,1
402.63544,-65.83327,28.17934,0,1/1/2018 12:34,2018,1,1
401.7998,-65.5284,28.17097,0,1/1/2018 12:34,2018,1,1
402.35028,-65.44138,28.075787,0,1/1/2018 12:34,2018,1,1
403.0354,-65.35864,27.83039,0,1/1/2018 12:34,2018,1,1
402.59494,-65.24903,27.874342,0,1/1/2018 12:34,2018,1,1
403.7579,-35.93919,16.876589,0,1/1/2018 12:43,2018,1,1
404.43,-35.809284,16.844032,0,1/1/2018 12:43,2018,1,1
403.95633,-35.535946,16.718102,0,1/1/2018 12:43,2018,1,1
404.38412,-35.01164,16.641544,0,1/1/2018 12:43,2018,1,1
403.96057,-34.720825,16.594717,0,1/1/2018 12:43,2018,1,1
403.66803,-33.564804,16.237324,0,1/1/2018 12:43,2018,1,1
403.9,-33.159565,16.201475,0,1/1/2018 12:43,2018,1,1
403.63293,-32.973927,16.155169,0,1/1/2018 12:44,2018,1,1
404.3207,-32.80384,16.04893,0,1/1/2018 12:44,2018,1,1
404.3859,-32.678955,16.044014,0,1/1/2018 12:44,2018,1,1
404.2173,-32.5861,16.021063,0,1/1/2018 12:44,2018,1,1
403.99454,-32.513638,15.964826,0,1/1/2018 12:44,2018,1,1
403.8667,-32.39539,15.948908,0,1/1/2018 12:44,2018,1,1
404.57648,-32.06283,15.929788,0,1/1/2018 12:44,2018,1,1
404.3036,-31.977057,15.89639,0,1/1/2018 12:44,2018,1,1
404.5217,-31.898289,15.852081,0,1/1/2018 12:44,2018,1,1
404.57755,-31.81238,15.818625,0,1/1/2018 12:44,2018,1,1
404.51126,-31.719545,15.795853,0,1/1/2018 12:44,2018,1,1
